0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5084955692,1.0,1.0,1.0,1.0,0.9166666865,0.9714285731,0.7709359527,1.0,0.9708098173,1.0,0.8984728456,1.0,1.0,0.9583333135,0.8853503466,0.9440993667,0.9859539866,0.9887693524,0.8852226138,1.0,0.999419868,0.9230769277,1.0,0.9058823586,1.0,0.9840029478,0.9980114102,0.9795977473,0.9938216805,0.9357621074,0.9859620929,0.9956117868,0.9961774349,0.9970070124,0.9945077896,0.9910293221,0.9922563434,1.0,0.9941768646,0.9998488426,0.9913713336,0.999823451,0.9995459914,0.9966160655,0.9954349995,0.997233808,0.9973577261,0.9995312691,0.9981029034,0.9980582595,0.9951264262,0.9974837899,0.9941291809,0.9960799217,0.9941729903,0.999098599,0.9983121157,0.9989625812,0.9997261167,0.9994848371,0.9994610548,0.9940941334,0.9993269444,0.9985407591,0.9995478988,0.9961961508,0.9998286963,0.9970937371,0.9999895096,0.999448061,0.9988441467,0.995934844,0.9986121058,0.9994315505,0.9994809628,0.9968437552,0.9993653297,0.9995355606,0.9990791678,0.9992871881,0.9999541044,0.9990324974,0.9997701645,0.9976082444,0.9993211627,0.9993960261,0.9994017482,0.9990183711,0.9995623827,0.9996973276,0.9998903275,0.999509573,0.9996679425,0.9971252084,0.9999087453,0.9999114871,0.9999909997,0.9973052144,0.9998807311,0.9999388456,0.9998922944,0.9996920228,0.9999982715,0.9999287128,0.9999619722,0.9998173714,0.9999973774,0.9999982119,0.9999771714,0.9971290827,1.0,1.0,1.0,0.9999966025,0.9999657273,0.9999548197,0.9972033501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999650717,0.9999850392,0.9999941587,0.9998483658
2n2b,2n4b,2n6b,2n8b,2n10b,2n20b,2n22b,2n24b,2n26b,4n2b,4n4b,4n6b,4n8b,4n10b,4n20b,4n22b,4n24b,4n26b,6n2b,6n4b,6n6b,6n8b,6n10b,6n20b,6n22b,6n24b,6n26b,8n2b,8n4b,8n6b,8n8b,8n10b,8n20b,8n22b,8n24b,8n26b,10n2b,10n4b,10n6b,10n8b,10n10b,10n20b,10n22b,10n24b,10n26b,16n15b,16n17b,16n19b,16n21b,16n23b,16n25b,16n27b,16n29b,18n15b,18n17b,18n19b,18n21b,18n23b,18n25b,18n27b,18n29b,20n15b,20n17b,20n19b,20n21b,20n23b,20n25b,20n27b,20n29b,22n15b,22n17b,22n19b,22n21b,22n23b,22n25b,22n27b,22n29b,24n15b,24n17b,24n19b,24n21b,24n23b,24n25b,24n27b,24n29b,26n15b,26n17b,26n19b,26n21b,26n23b,26n25b,26n27b,26n29b,28n15b,28n17b,28n19b,28n21b,28n23b,28n25b,28n27b,28n29b,30n15b,30n17b,30n19b,30n21b,30n23b,30n25b,30n27b,30n29b,50n15b,50n20b,50n25b,50n30b,60n15b,60n20b,60n25b,60n30b,70n15b,70n20b,70n25b,70n30b,80n15b,80n20b,80n25b,80n30b,90n2b,90n5b,90n8b,90n15b,90n20b,90n25b,90n30b,92n2b,92n5b,92n8b,94n2b,94n5b,94n8b,96n2b,96n5b,96n8b,98n2b,98n5b,98n8b,100n2b,100n5b,100n8b,100n15b,100n20b,100n25b,100n30b
