,2,4,5,6,8,10,15,17,19,20,21,22,23,24,25,26,27,29,30
2,1.0,6.0, ,1.0,1.0,1.0, , , ,1.0, ,1.0, ,1.0, ,1.0, , , 
4,1.0,1.0625, ,1.0,1.0,1.54153846154, , , ,1.0, ,1.78393927744, ,1.0, ,1.0, , , 
6,1.0,1.33333333333, ,2.25806451613,1.10326086957,1.17022961203, , , ,1.09652084387, ,1.1920293058, ,1.00385659784, ,1.0, , , 
8,1.0,1.04545454545, ,1.15748031496,1.10085470085,1.27935010482, , , ,1.00285872937, ,1.03918029607, ,1.05586110701, ,1.22858970864, , , 
10,1.0,1.0, ,1.01612903226,1.00701754386,1.0, , , ,1.03885501386, ,1.0, ,1.02813902747, ,1.01080796596, , , 
16, , , , , , ,1.01622426297,1.00309512513,1.01691407659, ,1.01250223937, ,1.03983685176, ,1.00437664993, ,1.00517248404,1.07115537597, 
18, , , , , , ,1.02514304398,1.00769706995,1.00218501061, ,1.00807079087, ,1.03013648336, ,1.00654952393, ,1.00642570679,1.00723360754, 
20, , , , , , ,1.00349157022,1.02335291235,1.00015659762, ,1.03088735017, ,1.0, ,1.01207444336, ,1.01217906998,1.0, 
22, , , , , , ,1.00117036265,1.0,1.0, ,1.0040969201, ,1.02897528542, ,1.00941671639, ,1.01335372649,1.00274580552, 
24, , , , , , ,1.0211094508,1.01446276874,1.00666668309, ,1.00084146452, ,1.01030354495, ,1.00963465308, ,1.00506056611,1.00314629772, 
26, , , , , , ,1.0216356317,1.00116560134,1.03182313412, ,1.00529826591, ,1.01127246876, ,1.00193770268, ,1.01168245251,1.00739705435, 
28, , , , , , ,1.01355335116,1.00198248375,1.0, ,1.01466779876, ,1.0033260232, ,1.00256499846, ,1.00726152451,1.00872657512, 
30, , , , , , ,1.00353967731,1.0149485374,1.00255637064, ,1.01783624299, ,1.00005033718, ,1.00219345476, ,1.02503790588,1.00391090696, 
50, , , , , , ,1.00138917071, , ,1.00002064841, , , , ,1.00093623996, , , ,1.00297039471
60, , , , , , ,1.00608664974, , ,1.00329051716, , , , ,1.0, , , ,1.65568043201
70, , , , , , ,1.00065516041, , ,1.0001138219, , , , ,1.00161602402, , , ,1.00282567319
80, , , , , , ,1.00177901607, , ,1.00082494788, , , , ,1.00110276462, , , ,1.01627851921
90,1.0, ,1.00522875817, ,1.00095313741, ,1.00009924166, , ,1.00178398867, , , , ,1.00320415599, , , ,1.00155379948
92,1.0, ,1.0, ,1.00066312997, , , , , , , , , , , , , , 
94,1.0, ,1.0, ,1.0, , , , , , , , , , , , , , 
96,1.0, ,1.0, ,1.00017934003, , , , , , , , , , , , , , 
98,1.0, ,1.0, ,1.00096571704, , , , , , , , , , , , , , 
100,1.0, ,1.0, ,1.00102092905, ,1.00280422057, , ,1.00068446498, , , , ,1.00032675038, , , ,1.02037861443
